,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
66,ActiveData-ETL,8924712861a704c3148bcf42d28c820f775ab347,handle big file situation (gc and throw error),Kyle Lahnakoski,2015-01-31T20:36:25Z,Kyle Lahnakoski,Kyle Lahnakoski,43,31,12
67,ActiveData-ETL,9148fc6e544cdd50051ec4eed01d12946c0b6f72,do not use generators on any http requests,Kyle Lahnakoski,2015-01-31T19:07:52Z,Kyle Lahnakoski,Kyle Lahnakoski,112,74,38
68,ActiveData-ETL,be5b179ea3e14da98f716c3a3782ad212acd811e,"when id is not new, 200 is the response",Kyle Lahnakoski,2015-01-31T16:12:25Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
69,ActiveData-ETL,9cc8235859451acdb182f0e4d1e203c6478e670d,ensure we rollback on failure,Kyle Lahnakoski,2015-01-31T16:04:57Z,Kyle Lahnakoski,Kyle Lahnakoski,11,4,7
70,ActiveData-ETL,832f15bdf078a1ef49646fb188380eff92fac2ce,"insert into es
do not email (no longer available)",Kyle Lahnakoski,2015-01-31T15:57:29Z,Kyle Lahnakoski,Kyle Lahnakoski,108,54,54
71,ActiveData-ETL,f0a3c4d53e79aa4078dcad2fe5036322b519c31f,use 4 threads,Kyle Lahnakoski,2015-01-31T15:22:35Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
72,ActiveData-ETL,e4db80999239cfabc1dcd9681276c63da5739833,use pypy,Kyle Lahnakoski,2015-01-31T15:03:27Z,Kyle Lahnakoski,Kyle Lahnakoski,6,3,3
73,ActiveData-ETL,97eb3c06f89ddf997b052f605cc289ec346c0490,"supervisor setup
remove memory profile - was no help",Kyle Lahnakoski,2015-01-31T14:52:09Z,Kyle Lahnakoski,Kyle Lahnakoski,93,56,37
74,ActiveData-ETL,bf8ccb71d0520023258bd463c7f30a8337b3be71,remove sleep,Kyle Lahnakoski,2015-01-31T12:36:59Z,Kyle Lahnakoski,Kyle Lahnakoski,1,0,1
75,ActiveData-ETL,c3c65e3f54fd1f07b764346e7e5ac811e4b54dc8,show more memory hints,Kyle Lahnakoski,2015-01-31T12:36:31Z,Kyle Lahnakoski,Kyle Lahnakoski,16,13,3
76,ActiveData-ETL,44d6e7533877850566428795db69b512a6ca20ae,fix for talos files,Kyle Lahnakoski,2015-01-31T04:57:34Z,Kyle Lahnakoski,Kyle Lahnakoski,4,2,2
77,ActiveData-ETL,8d627e7398c2daa4881d2c3b7c3c047babde9498,fix,Kyle Lahnakoski,2015-01-31T04:04:34Z,Kyle Lahnakoski,Kyle Lahnakoski,60,30,30
